,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,improper,complete,more,convenient,inconv,nonprob,priority,priority
1,pretentious,proper,complete,1,less_conv,convenient,nonprob,not_recom,recommend
2,pretentious,improper,complete,more,convenient,inconv,slightly_prob,recommended,not_recom
3,pretentious,improper,complete,more,convenient,inconv,slightly_prob,priority,priority
4,pretentious,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,recommend
5,pretentious,improper,complete,more,convenient,inconv,problematic,recommended,priority
6,pretentious,improper,complete,more,convenient,inconv,problematic,priority,priority
7,pretentious,proper,complete,1,less_conv,convenient,problematic,not_recom,recommend
8,pretentious,proper,foster,1,less_conv,inconv,nonprob,not_recom,spec_prior
9,pretentious,improper,foster,more,convenient,convenient,nonprob,priority,priority
10,pretentious,proper,foster,1,less_conv,inconv,nonprob,recommended,recommend
11,pretentious,proper,foster,1,less_conv,inconv,slightly_prob,not_recom,spec_prior
12,pretentious,improper,foster,more,convenient,convenient,slightly_prob,priority,priority
13,pretentious,proper,foster,1,less_conv,inconv,slightly_prob,recommended,recommend
14,pretentious,improper,foster,more,convenient,convenient,problematic,not_recom,priority
15,pretentious,improper,foster,more,convenient,convenient,problematic,priority,priority
16,pretentious,proper,foster,1,less_conv,inconv,problematic,recommended,recommend
17,pretentious,proper,complete,1,convenient,convenient,nonprob,recommended,spec_prior
18,pretentious,improper,complete,more,less_conv,inconv,nonprob,priority,priority
19,pretentious,proper,complete,1,convenient,convenient,nonprob,not_recom,recommend
20,pretentious,proper,complete,1,convenient,convenient,slightly_prob,recommended,spec_prior
21,pretentious,improper,complete,more,less_conv,inconv,slightly_prob,priority,priority
22,pretentious,proper,complete,1,convenient,convenient,slightly_prob,not_recom,recommend
23,pretentious,improper,complete,more,less_conv,inconv,problematic,recommended,priority
24,pretentious,improper,complete,more,less_conv,inconv,problematic,priority,priority
25,pretentious,proper,complete,1,convenient,convenient,problematic,not_recom,recommend
26,pretentious,proper,foster,1,convenient,inconv,nonprob,not_recom,spec_prior
27,pretentious,improper,foster,more,less_conv,convenient,nonprob,priority,priority
28,pretentious,proper,foster,1,convenient,inconv,nonprob,recommended,recommend
29,pretentious,proper,foster,1,convenient,inconv,slightly_prob,not_recom,spec_prior
