,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
1,pretentious,proper,foster,2,less_conv,convenient,slightly_prob,recommended,priority
2,pretentious,proper,foster,2,less_conv,convenient,problematic,not_recom,spec_prior
3,pretentious,proper,foster,2,less_conv,convenient,problematic,priority,not_recom
4,pretentious,proper,foster,2,less_conv,convenient,problematic,recommended,priority
5,pretentious,proper,foster,2,less_conv,convenient,nonprob,not_recom,not_recom
6,pretentious,proper,foster,2,less_conv,convenient,nonprob,priority,not_recom
7,pretentious,proper,foster,2,less_conv,convenient,nonprob,recommended,priority
8,pretentious,proper,foster,2,less_conv,inconv,slightly_prob,not_recom,very_recom
9,pretentious,proper,foster,2,less_conv,inconv,slightly_prob,priority,not_recom
10,pretentious,proper,foster,2,less_conv,inconv,slightly_prob,recommended,priority
11,pretentious,proper,foster,2,less_conv,inconv,problematic,not_recom,very_recom
12,pretentious,proper,foster,2,less_conv,inconv,problematic,priority,not_recom
13,pretentious,proper,foster,2,less_conv,inconv,problematic,recommended,priority
14,pretentious,proper,foster,2,less_conv,inconv,nonprob,not_recom,not_recom
15,pretentious,proper,foster,2,less_conv,inconv,nonprob,priority,not_recom
16,pretentious,proper,foster,2,less_conv,inconv,nonprob,recommended,priority
17,pretentious,proper,foster,2,convenient,convenient,slightly_prob,not_recom,very_recom
18,pretentious,proper,foster,2,convenient,convenient,slightly_prob,priority,not_recom
19,pretentious,proper,foster,2,convenient,convenient,slightly_prob,recommended,priority
20,pretentious,proper,foster,2,convenient,convenient,problematic,not_recom,very_recom
21,pretentious,proper,foster,2,convenient,convenient,problematic,priority,not_recom
22,pretentious,proper,foster,2,convenient,convenient,problematic,recommended,priority
23,pretentious,proper,foster,2,convenient,convenient,nonprob,not_recom,not_recom
24,pretentious,proper,foster,2,convenient,convenient,nonprob,priority,not_recom
25,pretentious,proper,foster,2,convenient,convenient,nonprob,recommended,priority
26,pretentious,proper,foster,2,convenient,inconv,slightly_prob,not_recom,very_recom
27,pretentious,proper,foster,2,convenient,inconv,slightly_prob,priority,not_recom
28,pretentious,proper,foster,2,convenient,inconv,slightly_prob,recommended,priority
29,pretentious,proper,foster,2,convenient,inconv,problematic,not_recom,very_recom
30,pretentious,proper,foster,2,convenient,inconv,problematic,priority,not_recom
31,pretentious,proper,foster,2,convenient,inconv,problematic,recommended,priority
32,pretentious,proper,foster,2,convenient,inconv,nonprob,not_recom,not_recom
33,pretentious,proper,foster,2,convenient,inconv,nonprob,priority,not_recom
34,pretentious,proper,foster,2,convenient,inconv,nonprob,recommended,priority
35,pretentious,proper,foster,2,critical,convenient,slightly_prob,not_recom,very_recom
36,pretentious,proper,foster,2,critical,convenient,slightly_prob,priority,not_recom
37,pretentious,proper,foster,2,critical,convenient,slightly_prob,recommended,priority
38,pretentious,proper,foster,2,critical,convenient,problematic,not_recom,very_recom
39,pretentious,proper,foster,2,critical,convenient,problematic,priority,not_recom
40,pretentious,proper,foster,2,critical,convenient,problematic,recommended,priority
41,pretentious,proper,foster,2,critical,convenient,nonprob,not_recom,not_recom
42,pretentious,proper,foster,2,critical,convenient,nonprob,priority,not_recom
43,pretentious,proper,foster,2,critical,convenient,nonprob,recommended,priority
44,pretentious,proper,foster,2,critical,inconv,slightly_prob,not_recom,very_recom
45,pretentious,proper,foster,2,critical,inconv,slightly_prob,priority,not_recom
46,pretentious,proper,foster,2,critical,inconv,slightly_prob,recommended,priority
47,pretentious,proper,foster,2,critical,inconv,problematic,not_recom,very_recom
48,pretentious,proper,foster,2,critical,inconv,problematic,priority,not_recom
49,pretentious,proper,foster,2,critical,inconv,problematic,recommended,priority
50,pretentious,proper,foster,2,critical,inconv,nonprob,not_recom,not_recom
51,pretentious,proper,foster,2,critical,inconv,nonprob,priority,not_recom
52,pretentious,proper,foster,2,critical,inconv,nonprob,recommended,priority
53,pretentious,proper,foster,1,less_conv,convenient,slightly_prob,not_recom,very_recom
54,pretentious,proper,foster,1,less_conv,convenient,slightly_prob,priority,not_recom
55,pretentious,proper,foster,1,less_conv,convenient,slightly_prob,recommended,priority
56,pretentious,proper,foster,1,less_conv,convenient,problematic,not_recom,very_recom
57,pretentious,proper,foster,1,less_conv,convenient,problematic,priority,not_recom
58,pretentious,proper,foster,1,less_conv,convenient,problematic,recommended,priority
59,pretentious,proper,foster,1,less_conv,convenient,nonprob,not_recom,not_recom
60,pretentious,proper,foster,1,less_conv,convenient,nonprob,priority,not_recom
61,pretentious,proper,foster,1,less_conv,convenient,nonprob,recommended,priority
62,pretentious,proper,foster,1,less_conv,inconv,slightly_prob,not_recom,very_recom
63,pretentious,proper,foster,1,less_conv,inconv,slightly_prob,priority,not_recom
64,pretentious,proper,foster,1,less_conv,inconv,slightly_prob,recommended,priority
65,pretentious,proper,foster,1,less_conv,inconv,problematic,not_recom,very_recom
66,pretentious,proper,foster,1,less_conv,inconv,problematic,priority,not_recom
67,pretentious,proper,foster,1,less_conv,inconv,problematic,recommended,priority
68,pretentious,proper,foster,1,less_conv,inconv,nonprob,not_recom,not_recom
69,pretentious,proper,foster,1,less_conv,inconv,nonprob,priority,not_recom
70,pretentious,proper,foster,1,less_conv,inconv,nonprob,recommended,priority
71,pretentious,proper,foster,1,convenient,convenient,slightly_prob,not_recom,very_recom
72,pretentious,proper,foster,1,convenient,convenient,slightly_prob,priority,not_recom
73,pretentious,proper,foster,1,convenient,convenient,slightly_prob,recommended,priority
74,pretentious,proper,foster,1,convenient,convenient,problematic,not_recom,very_recom
75,pretentious,proper,foster,1,convenient,convenient,problematic,priority,not_recom
76,pretentious,proper,foster,1,convenient,convenient,problematic,recommended,priority
77,pretentious,proper,foster,1,convenient,convenient,nonprob,not_recom,not_recom
78,pretentious,proper,foster,1,convenient,convenient,nonprob,priority,not_recom
79,pretentious,proper,foster,1,convenient,convenient,nonprob,recommended,priority
80,pretentious,proper,foster,1,convenient,inconv,slightly_prob,not_recom,very_recom
81,pretentious,proper,foster,1,convenient,inconv,slightly_prob,priority,not_recom
82,pretentious,proper,foster,1,convenient,inconv,slightly_prob,recommended,priority
83,pretentious,proper,foster,1,convenient,inconv,problematic,not_recom,very_recom
84,pretentious,proper,foster,1,convenient,inconv,problematic,priority,not_recom
85,pretentious,proper,foster,1,convenient,inconv,problematic,recommended,priority
86,pretentious,proper,foster,1,convenient,inconv,nonprob,not_recom,not_recom
87,pretentious,proper,foster,1,convenient,inconv,nonprob,priority,not_recom
88,pretentious,proper,foster,1,convenient,inconv,nonprob,recommended,priority
89,pretentious,proper,foster,1,critical,convenient,slightly_prob,not_recom,not_recom
90,pretentious,proper,foster,1,critical,convenient,slightly_prob,priority,not_recom
91,pretentious,proper,foster,1,critical,convenient,slightly_prob,recommended,priority
92,pretentious,proper,foster,1,critical,convenient,problematic,not_recom,not_recom
93,pretentious,proper,foster,1,critical,convenient,problematic,priority,not_recom
94,pretentious,proper,foster,1,critical,convenient,problematic,recommended,priority
95,pretentious,proper,foster,1,critical,convenient,nonprob,not_recom,not_recom
96,pretentious,proper,foster,1,critical,convenient,nonprob,priority,not_recom
97,pretentious,proper,foster,1,critical,convenient,nonprob,recommended,priority
98,pretentious,proper,foster,1,critical,inconv,slightly_prob,not_recom,not_recom
99,pretentious,proper,foster,1,critical,inconv,slightly_prob,priority,not_recom
100,pretentious,proper,foster,1,critical,inconv,slightly_prob,recommended,priority
101,pretentious,proper,foster,1,critical,inconv,problematic,not_recom,not_recom
102,pretentious,proper,foster,1,critical,inconv,problematic,priority,not_recom
103,pretentious,proper,foster,1,critical,inconv,problematic,recommended,priority
104,pretentious,proper,foster,1,critical,inconv,nonprob,not_recom,not_recom
105,pretentious,proper,foster,1,critical,inconv,nonprob,priority,not_recom
106,pretentious,proper,foster,1,critical,inconv,nonprob,recommended,priority
107,pretentious,proper,foster,3,less_conv,convenient,slightly_prob,not_recom,very_recom
108,pretentious,proper,foster,3,less_conv,convenient,slightly_prob,priority,not_recom
109,pretentious,proper,foster,3,less_conv,convenient,slightly_prob,recommended,priority
110,pretentious,proper,foster,3,less_conv,convenient,problematic,not_recom,very_recom
111,pretentious,proper,foster,3,less_conv,convenient,problematic,priority,not_recom
112,pretentious,proper,foster,3,less_conv,convenient,problematic,recommended,priority
113,pretentious,proper,foster,3,less_conv,convenient,nonprob,not_recom,not_recom
114,pretentious,proper,foster,3,less_conv,convenient,nonprob,priority,not_recom
