,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,1,convenient,convenient,nonprob,priority,priority
1,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,not_recom
2,usual,proper,complete,1,critical,inconv,nonprob,not_recom,very_recom
3,usual,proper,complete,1,critical,inconv,nonprob,priority,spec_prior
4,usual,proper,complete,1,critical,inconv,nonprob,recommended,not_recom
5,usual,proper,complete,1,critical,inconv,problematic,not_recom,spec_prior
6,usual,proper,complete,1,critical,inconv,problematic,priority,spec_prior
7,usual,proper,complete,1,critical,inconv,problematic,recommended,not_recom
8,usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,priority
9,usual,proper,complete,1,critical,convenient,slightly_prob,priority,spec_prior
10,usual,proper,complete,1,critical,convenient,slightly_prob,recommended,not_recom
11,usual,proper,complete,1,critical,convenient,nonprob,not_recom,priority
12,usual,proper,complete,1,critical,convenient,nonprob,priority,spec_prior
13,usual,proper,complete,1,critical,convenient,nonprob,recommended,not_recom
14,usual,proper,complete,1,critical,convenient,problematic,not_recom,spec_prior
15,usual,proper,complete,1,critical,convenient,problematic,priority,spec_prior
16,usual,proper,complete,1,critical,convenient,problematic,recommended,not_recom
17,usual,proper,complete,1,less_conv,inconv,slightly_prob,not_recom,priority
18,usual,proper,complete,1,less_conv,inconv,slightly_prob,priority,spec_prior
19,usual,proper,complete,1,less_conv,inconv,slightly_prob,recommended,not_recom
20,usual,proper,complete,1,less_conv,inconv,nonprob,not_recom,priority
21,usual,proper,complete,1,less_conv,inconv,nonprob,priority,spec_prior
22,usual,proper,complete,1,less_conv,inconv,nonprob,recommended,not_recom
23,usual,proper,complete,1,less_conv,inconv,problematic,not_recom,spec_prior
24,usual,proper,complete,1,less_conv,inconv,problematic,priority,spec_prior
25,usual,proper,complete,1,less_conv,inconv,problematic,recommended,not_recom
26,usual,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,priority
27,usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,spec_prior
28,usual,proper,complete,1,less_conv,convenient,slightly_prob,recommended,not_recom
29,usual,proper,complete,1,less_conv,convenient,nonprob,not_recom,priority
30,usual,proper,complete,1,less_conv,convenient,nonprob,priority,spec_prior
31,usual,proper,complete,1,less_conv,convenient,nonprob,recommended,not_recom
32,usual,proper,complete,1,less_conv,convenient,problematic,not_recom,spec_prior
33,usual,proper,complete,1,less_conv,convenient,problematic,priority,spec_prior
34,usual,proper,complete,1,less_conv,convenient,problematic,recommended,not_recom
35,usual,proper,complete,1,convenient,inconv,slightly_prob,not_recom,priority
36,usual,proper,complete,1,critical,inconv,slightly_prob,priority,spec_prior
37,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,not_recom
38,usual,proper,complete,1,critical,inconv,nonprob,not_recom,priority
39,usual,proper,complete,1,critical,inconv,nonprob,priority,spec_prior
40,usual,proper,complete,1,critical,inconv,nonprob,recommended,not_recom
41,usual,proper,complete,1,critical,inconv,problematic,not_recom,spec_prior
42,usual,proper,complete,1,critical,inconv,problematic,priority,spec_prior
43,usual,proper,complete,1,critical,inconv,problematic,recommended,not_recom
44,usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,priority
45,usual,proper,complete,1,critical,convenient,slightly_prob,priority,spec_prior
46,usual,proper,complete,1,critical,convenient,slightly_prob,recommended,not_recom
47,usual,proper,complete,1,critical,convenient,nonprob,not_recom,priority
48,usual,proper,complete,1,critical,convenient,nonprob,priority,spec_prior
49,usual,proper,complete,1,critical,convenient,nonprob,recommended,not_recom
50,usual,proper,complete,1,critical,convenient,problematic,not_recom,spec_prior
51,usual,proper,complete,1,critical,convenient,problematic,priority,spec_prior
52,usual,proper,complete,1,critical,convenient,problematic,recommended,not_recom
53,usual,proper,complete,2,critical,inconv,slightly_prob,not_recom,priority
54,usual,proper,complete,2,critical,inconv,slightly_prob,priority,spec_prior
55,usual,proper,complete,2,critical,inconv,slightly_prob,recommended,not_recom
56,usual,proper,complete,2,critical,inconv,nonprob,not_recom,priority
57,usual,proper,complete,2,critical,inconv,nonprob,priority,spec_prior
58,usual,proper,complete,2,critical,inconv,nonprob,recommended,not_recom
59,usual,proper,complete,2,critical,inconv,problematic,not_recom,spec_prior
60,usual,proper,complete,2,critical,inconv,problematic,priority,spec_prior
61,usual,proper,complete,2,critical,inconv,problematic,recommended,not_recom
62,usual,proper,complete,2,critical,convenient,slightly_prob,not_recom,priority
63,usual,proper,complete,2,critical,convenient,slightly_prob,priority,spec_prior
64,usual,proper,complete,2,critical,convenient,slightly_prob,recommended,not_recom
65,usual,proper,complete,2,critical,convenient,nonprob,not_recom,priority
66,usual,proper,complete,2,critical,convenient,nonprob,priority,spec_prior
67,usual,proper,complete,2,critical,convenient,nonprob,recommended,not_recom
68,usual,proper,complete,2,critical,convenient,problematic,not_recom,spec_prior
69,usual,proper,complete,2,critical,convenient,problematic,priority,spec_prior
70,usual,proper,complete,2,critical,convenient,problematic,recommended,not_recom
71,usual,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,priority
72,usual,proper,complete,2,less_conv,inconv,slightly_prob,priority,spec_prior
73,usual,proper,complete,2,less_conv,inconv,slightly_prob,recommended,not_recom
74,usual,proper,complete,2,less_conv,inconv,nonprob,not_recom,priority
75,usual,proper,complete,2,less_conv,inconv,nonprob,priority,spec_prior
76,usual,proper,complete,2,less_conv,inconv,nonprob,recommended,not_recom
77,usual,proper,complete,2,less_conv,inconv,problematic,not_recom,spec_prior
78,usual,proper,complete,2,less_conv,inconv,problematic,priority,spec_prior
79,usual,proper,complete,2,less_conv,inconv,problematic,recommended,not_recom
80,usual,proper,complete,2,less_conv,convenient,slightly_prob,not_recom,priority
81,usual,proper,complete,2,less_conv,convenient,slightly_prob,priority,spec_prior
82,usual,proper,complete,2,less_conv,convenient,slightly_prob,recommended,not_recom
83,usual,proper,complete,2,less_conv,convenient,nonprob,not_recom,priority
84,usual,proper,complete,2,less_conv,convenient,nonprob,priority,spec_prior
85,usual,proper,complete,2,less_conv,convenient,nonprob,recommended,not_recom
86,usual,proper,complete,2,less_conv,convenient,problematic,not_recom,spec_prior
87,usual,proper,complete,2,less_conv,convenient,problematic,priority,spec_prior
88,usual,proper,complete,2,less_conv,convenient,problematic,recommended,not_recom
89,usual,proper,complete,2,convenient,inconv,slightly_prob,not_recom,spec_prior
90,usual,proper,complete,2,convenient,inconv,slightly_prob,priority,spec_prior
91,usual,proper,complete,2,convenient,inconv,slightly_prob,recommended,not_recom
92,usual,proper,complete,2,convenient,inconv,nonprob,not_recom,spec_prior
93,usual,proper,complete,2,convenient,inconv,nonprob,priority,spec_prior
94,usual,proper,complete,2,convenient,inconv,nonprob,recommended,not_recom
95,usual,proper,complete,2,convenient,inconv,problematic,not_recom,spec_prior
96,usual,proper,complete,2,convenient,inconv,problematic,priority,spec_prior
97,usual,proper,complete,2,convenient,inconv,problematic,recommended,not_recom
98,usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,spec_prior
99,usual,proper,complete,2,convenient,convenient,slightly_prob,priority,spec_prior
100,usual,proper,complete,2,convenient,convenient,slightly_prob,recommended,not_recom
101,usual,proper,complete,2,convenient,convenient,nonprob,not_recom,spec_prior
102,usual,proper,complete,2,convenient,convenient,nonprob,priority,spec_prior
103,usual,proper,complete,2,convenient,convenient,nonprob,recommended,not_recom
104,usual,proper,complete,2,convenient,convenient,problematic,not_recom,spec_prior
105,usual,proper,complete,2,convenient,convenient,problematic,priority,spec_prior
106,usual,proper,complete,2,convenient,convenient,problematic,recommended,not_recom
107,usual,proper,complete,3,critical,inconv,slightly_prob,not_recom,priority
108,usual,proper,complete,3,critical,inconv,slightly_prob,priority,spec_prior
109,usual,proper,complete,3,critical,inconv,slightly_prob,recommended,not_recom
110,usual,proper,complete,3,critical,inconv,nonprob,not_recom,priority
111,usual,proper,complete,3,critical,inconv,nonprob,priority,spec_prior
112,usual,proper,complete,3,critical,inconv,nonprob,recommended,not_recom
113,usual,proper,complete,3,critical,inconv,problematic,not_recom,spec_prior
114,usual,proper,complete,3,critical,inconv,problematic,priority,spec_prior
115,usual,proper,complete,3,critical,inconv,problematic,recommended,not_recom
116,usual,proper,complete,3,critical,convenient,slightly_prob,not_recom,spec_prior
117,usual,proper,complete,3,critical,convenient,slightly_prob,priority,spec_prior
