,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,more,convenient,convenient,nonprob,priority,priority
1,great_pret,proper,complete,1,less_conv,convenient,nonprob,not_recom,recommend
2,great_pret,proper,complete,more,convenient,inconv,slightly_prob,recommended,recommend
3,great_pret,proper,complete,more,convenient,inconv,slightly_prob,priority,priority
4,great_pret,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
5,great_pret,proper,complete,more,less_conv,convenient,problematic,recommended,priority
6,great_pret,proper,complete,more,less_conv,convenient,problematic,priority,priority
7,great_pret,proper,complete,1,less_conv,convenient,problematic,not_recom,not_recom
8,great_pret,proper,complete,more,less_conv,inconv,nonprob,recommended,priority
9,great_pret,proper,complete,more,less_conv,inconv,nonprob,priority,not_recom
10,great_pret,proper,complete,1,less_conv,inconv,nonprob,not_recom,recommend
11,great_pret,proper,complete,more,convenient,convenient,slightly_prob,recommended,very_recom
12,great_pret,proper,complete,more,convenient,convenient,slightly_prob,priority,priority
13,great_pret,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
14,great_pret,proper,complete,more,less_conv,inconv,problematic,recommended,priority
15,great_pret,proper,complete,more,less_conv,inconv,problematic,priority,priority
16,great_pret,proper,complete,1,less_conv,inconv,problematic,not_recom,not_recom
17,great_pret,proper,complete,more,convenient,inconv,nonprob,recommended,priority
18,great_pret,proper,complete,more,convenient,inconv,nonprob,priority,not_recom
19,great_pret,proper,complete,1,convenient,inconv,nonprob,not_recom,recommend
20,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,recommended,very_recom
21,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,priority,priority
22,great_pret,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
23,great_pret,proper,complete,more,convenient,inconv,problematic,recommended,priority
24,great_pret,proper,complete,more,convenient,inconv,problematic,priority,priority
25,great_pret,proper,complete,1,convenient,inconv,problematic,not_recom,not_recom
26,usual,proper,complete,more,convenient,convenient,nonprob,recommended,priority
27,usual,proper,complete,more,convenient,convenient,nonprob,priority,not_recom
28,great_pret,proper,complete,1,convenient,convenient,nonprob,not_recom,recommend
29,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,recommended,very_recom
30,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,priority,priority
31,great_pret,proper,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
32,great_pret,proper,complete,more,convenient,convenient,problematic,recommended,priority
33,great_pret,proper,complete,more,convenient,convenient,problematic,priority,priority
34,great_pret,proper,complete,1,convenient,convenient,problematic,not_recom,not_recom
35,great_pret,proper,complete,more,critical,convenient,nonprob,recommended,priority
36,great_pret,proper,complete,more,critical,convenient,nonprob,priority,not_recom
37,great_pret,proper,complete,1,critical,convenient,nonprob,not_recom,recommend
38,great_pret,proper,complete,more,critical,convenient,slightly_prob,recommended,very_recom
39,great_pret,proper,complete,more,critical,convenient,slightly_prob,priority,priority
40,great_pret,proper,complete,1,critical,convenient,slightly_prob,not_recom,not_recom
41,great_pret,proper,complete,more,critical,convenient,problematic,recommended,priority
42,great_pret,proper,complete,more,critical,convenient,problematic,priority,priority
43,great_pret,proper,complete,1,critical,convenient,problematic,not_recom,not_recom
44,great_pret,proper,complete,more,critical,inconv,nonprob,recommended,priority
45,great_pret,proper,complete,more,critical,inconv,nonprob,priority,not_recom
46,great_pret,proper,complete,1,critical,inconv,nonprob,not_recom,recommend
47,great_pret,proper,complete,more,critical,inconv,slightly_prob,recommended,very_recom
48,great_pret,proper,complete,more,critical,inconv,slightly_prob,priority,priority
49,great_pret,proper,complete,1,critical,inconv,slightly_prob,not_recom,not_recom
50,great_pret,proper,complete,more,critical,inconv,problematic,recommended,priority
51,great_pret,proper,complete,more,critical,inconv,problematic,priority,priority
52,great_pret,proper,complete,1,critical,inconv,problematic,not_recom,not_recom
53,great_pret,proper,complete,2,less_conv,convenient,nonprob,recommended,priority
54,great_pret,proper,complete,2,less_conv,convenient,nonprob,priority,not_recom
55,great_pret,proper,complete,2,less_conv,convenient,nonprob,not_recom,recommend
56,great_pret,proper,complete,2,convenient,inconv,slightly_prob,recommended,very_recom
57,great_pret,proper,complete,2,convenient,inconv,slightly_prob,priority,priority
58,great_pret,proper,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom
59,great_pret,proper,complete,2,less_conv,convenient,problematic,recommended,priority
60,great_pret,proper,complete,2,less_conv,convenient,problematic,priority,priority
61,great_pret,proper,complete,2,less_conv,convenient,problematic,not_recom,not_recom
62,great_pret,proper,complete,2,less_conv,inconv,nonprob,recommended,priority
63,great_pret,proper,complete,2,less_conv,inconv,nonprob,priority,not_recom
64,great_pret,proper,complete,2,less_conv,inconv,nonprob,not_recom,recommend
65,great_pret,proper,complete,2,convenient,convenient,slightly_prob,recommended,very_recom
66,great_pret,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
67,great_pret,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
68,great_pret,proper,complete,2,less_conv,inconv,problematic,recommended,priority
69,great_pret,proper,complete,2,less_conv,inconv,problematic,priority,priority
70,great_pret,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
71,great_pret,proper,complete,2,convenient,inconv,nonprob,recommended,priority
72,great_pret,proper,complete,2,convenient,inconv,nonprob,priority,not_recom
73,great_pret,proper,complete,2,convenient,inconv,nonprob,not_recom,recommend
74,great_pret,proper,complete,2,less_conv,convenient,slightly_prob,recommended,very_recom
75,great_pret,proper,complete,2,less_conv,convenient,slightly_prob,priority,priority
76,great_pret,proper,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
77,great_pret,proper,complete,2,convenient,inconv,problematic,recommended,priority
78,great_pret,proper,complete,2,convenient,inconv,problematic,priority,priority
79,great_pret,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
80,usual,proper,complete,2,convenient,convenient,nonprob,recommended,priority
81,usual,proper,complete,2,convenient,convenient,nonprob,priority,not_recom
82,usual,proper,complete,2,convenient,convenient,nonprob,not_recom,recommend
83,usual,proper,complete,2,less_conv,inconv,slightly_prob,recommended,very_recom
84,usual,proper,complete,2,less_conv,inconv,slightly_prob,priority,priority
85,usual,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
86,usual,proper,complete,2,convenient,convenient,problematic,recommended,priority
87,usual,proper,complete,2,convenient,convenient,problematic,priority,priority
88,usual,proper,complete,2,convenient,convenient,problematic,not_recom,not_recom
89,great_pret,proper,complete,2,critical,convenient,nonprob,recommended,not_recom
90,great_pret,proper,complete,2,critical,convenient,nonprob,priority,not_recom
91,great_pret,proper,complete,2,critical,convenient,nonprob,not_recom,recommend
92,great_pret,proper,complete,2,critical,convenient,slightly_prob,recommended,priority
93,great_pret,proper,complete,2,critical,convenient,slightly_prob,priority,priority
94,great_pret,proper,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
95,great_pret,proper,complete,2,critical,convenient,problematic,recommended,priority
96,great_pret,proper,complete,2,critical,convenient,problematic,priority,priority
97,great_pret,proper,complete,2,critical,convenient,problematic,not_recom,not_recom
98,usual,proper,complete,2,critical,inconv,nonprob,recommended,not_recom
99,usual,proper,complete,2,critical,inconv,nonprob,priority,not_recom
100,usual,proper,complete,2,critical,inconv,nonprob,not_recom,recommend
101,usual,proper,complete,2,critical,inconv,slightly_prob,recommended,priority
102,usual,proper,complete,2,critical,inconv,slightly_prob,priority,priority
103,usual,proper,complete,2,critical,inconv,slightly_prob,not_recom,not_recom
104,usual,proper,complete,2,critical,inconv,problematic,recommended,priority
105,usual,proper,complete,2,critical,inconv,problematic,priority,priority
106,usual,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
107,great_pret,proper,complete,3,less_conv,convenient,nonprob,recommended,priority
108,great_pret,proper,complete,3,less_conv,convenient,nonprob,priority,not_recom
109,great_pret,proper,complete,3,less_conv,convenient,nonprob,not_recom,recommend
110,great_pret,proper,complete,3,convenient,inconv,slightly_prob,recommended,very_recom
111,great_pret,proper,complete,3,convenient,inconv,slightly_prob,priority,priority
112,great_pret,proper,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
113,great_pret,proper,complete,3,less_conv,convenient,problematic,recommended,priority
114,great_pret,proper,complete,3,less_conv,convenient,problematic,priority,priority
115,great_pret,proper,complete,3,less_conv,convenient,problematic,not_recom,not_recom
116,usual,proper,complete,3,less_conv,inconv,nonprob,recommended,not_recom
117,usual,proper,complete,3,less_conv,inconv,nonprob,priority,not_recom
118,usual,proper,complete,3,less_conv,inconv,nonprob,not_recom,recommend
119,usual,proper,complete,3,convenient,convenient,slightly_prob,recommended,priority
120,usual,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
121,usual,proper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
122,usual,proper,complete,3,less_conv,inconv,problematic,recommended,priority
123,usual,proper,complete,3,less_conv,inconv,problematic,priority,priority
124,usual,proper,complete,3,less_conv,inconv,problematic,not_recom,not_recom
125,great_pret,proper,complete,3,convenient,inconv,nonprob,recommended,not_recom
126,great_pret,proper,complete,3,convenient,inconv,nonprob,priority,not_recom
127,great_pret,proper,complete,3,convenient,inconv,nonprob,not_recom,recommend
128,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
129,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,priority,priority
130,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
131,great_pret,proper,complete,3,convenient,inconv,problematic,recommended,priority
132,great_pret,proper,complete,3,convenient,inconv,problematic,priority,priority
133,great_pret,proper,complete,3,convenient,inconv,problematic,not_recom,not_recom
134,usual,proper,complete,3,convenient,convenient,nonprob,recommended,not_recom
135,usual,proper,complete,3,convenient,convenient,nonprob,priority,not_recom
136,usual,proper,complete,3,convenient,convenient,nonprob,not_recom,recommend
137,usual,proper,complete,3,less_conv,inconv,slightly_prob,recommended,priority
138,usual,proper,complete,3,less_conv,inconv,slightly_prob,priority,priority
139,usual,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
140,usual,proper,complete,3,convenient,convenient,problematic,recommended,priority
141,usual,proper,complete,3,convenient,convenient,problematic,priority,priority
142,usual,proper,complete,3,convenient,convenient,problematic,not_recom,not_recom
143,great_pret,proper,complete,3,critical,convenient,nonprob,recommended,not_recom
144,great_pret,proper,complete,3,critical,convenient,nonprob,priority,not_recom
145,great_pret,proper,complete,3,critical,convenient,nonprob,not_recom,recommend
146,great_pret,proper,complete,3,critical,convenient,slightly_prob,recommended,priority
147,great_pret,proper,complete,3,critical,convenient,slightly_prob,priority,priority
148,great_pret,proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
149,great_pret,proper,complete,3,critical,convenient,problematic,recommended,priority
150,great_pret,proper,complete,3,critical,convenient,problematic,priority,priority
151,great_pret,proper,complete,3,critical,convenient,problematic,not_recom,not_recom
152,usual,proper,complete,3,critical,inconv,nonprob,recommended,not_recom
153,usual,proper,complete,3,critical,inconv,nonprob,priority,not_recom
154,great_pret,proper,complete,3,critical,inconv,nonprob,not_recom,recommend
155,great_pret,proper,complete,3,critical,inconv,slightly_prob,recommended,priority
156,great_pret,proper,complete,3,critical,inconv,slightly_prob,priority,priority
157,great_pret,proper,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
158,great_pret,proper,complete,3,critical,inconv,problematic,recommended,priority
159,great_pret,proper,complete,3,critical,inconv,problematic,priority,priority
160,great_pret,proper,complete,3,critical,inconv,problematic,not_recom,not_recom
161,great_pret,proper,complete,1,less_conv,convenient,nonprob,recommended,priority
162,great_pret,proper,complete,1,less_conv,convenient,nonprob,priority,not_recom
163,great_pret,proper,complete,more,less_conv,convenient,nonprob,not_recom,recommend
164,great_pret,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
165,great_pret,proper,complete,1,convenient,inconv,slightly_prob,priority,priority
166,great_pret,proper,complete,more,convenient,inconv,slightly_prob,not_recom,not_recom
167,great_pret,proper,complete,1,less_conv,convenient,problematic,recommended,priority
168,great_pret,proper,complete,1,less_conv,convenient,problematic,priority,priority
169,great_pret,proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
170,great_pret,proper,complete,1,less_conv,inconv,nonprob,recommended,not_recom
171,great_pret,proper,complete,1,less_conv,inconv,nonprob,priority,not_recom
172,great_pret,proper,complete,more,less_conv,inconv,nonprob,not_recom,recommend
173,great_pret,proper,complete,1,convenient,convenient,slightly_prob,recommended,priority
174,great_pret,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
175,great_pret,proper,complete,more,convenient,convenient,slightly_prob,not_recom,not_recom
176,great_pret,proper,complete,1,less_conv,inconv,problematic,recommended,priority
177,great_pret,proper,complete,1,less_conv,inconv,problematic,priority,priority
178,great_pret,proper,complete,more,less_conv,inconv,problematic,not_recom,not_recom
179,great_pret,proper,complete,1,convenient,inconv,nonprob,recommended,not_recom
180,great_pret,proper,complete,1,convenient,inconv,nonprob,priority,not_recom
181,great_pret,proper,complete,more,convenient,inconv,nonprob,not_recom,recommend
182,great_pret,proper,complete,1,less_conv,convenient,slightly_prob,recommended,priority
183,great_pret,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
184,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
185,great_pret,proper,complete,1,convenient,inconv,problematic,recommended,priority
186,great_pret,proper,complete,1,convenient,inconv,problematic,priority,priority
187,great_pret,proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
188,great_pret,proper,complete,1,convenient,convenient,nonprob,recommended,not_recom
189,great_pret,proper,complete,1,convenient,convenient,nonprob,priority,not_recom
190,great_pret,proper,complete,more,convenient,convenient,nonprob,not_recom,recommend
191,great_pret,proper,complete,1,less_conv,inconv,slightly_prob,recommended,priority
192,great_pret,proper,complete,1,less_conv,inconv,slightly_prob,priority,priority
193,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
194,great_pret,proper,complete,1,convenient,convenient,problematic,recommended,priority
195,great_pret,proper,complete,1,convenient,convenient,problematic,priority,priority
196,great_pret,proper,complete,more,convenient,convenient,problematic,not_recom,not_recom
197,great_pret,proper,complete,1,critical,convenient,nonprob,recommended,not_recom
198,great_pret,proper,complete,1,critical,convenient,nonprob,priority,not_recom
199,great_pret,proper,complete,more,critical,convenient,nonprob,not_recom,recommend
200,great_pret,proper,complete,1,critical,convenient,slightly_prob,recommended,priority
201,great_pret,proper,complete,1,critical,convenient,slightly_prob,priority,priority
202,great_pret,proper,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
203,great_pret,proper,complete,1,critical,convenient,problematic,recommended,priority
204,great_pret,proper,complete,1,critical,convenient,problematic,priority,priority
205,great_pret,proper,complete,more,critical,convenient,problematic,not_recom,not_recom
206,great_pret,proper,complete,1,critical,inconv,nonprob,recommended,not_recom
207,great_pret,proper,complete,1,critical,inconv,nonprob,priority,not_recom
208,great_pret,proper,complete,more,critical,inconv,nonprob,not_recom,recommend
209,great_pret,proper,complete,1,critical,inconv,slightly_prob,recommended,priority
210,great_pret,proper,complete,1,critical,inconv,slightly_prob,priority,priority
211,great_pret,proper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
212,great_pret,proper,complete,1,critical,inconv,problematic,recommended,priority
213,great_pret,proper,complete,1,critical,inconv,problematic,priority,priority
214,great_pret,proper,complete,more,critical,inconv,problematic,not_recom,not_recom
215,great_pret,proper,completed,more,less_conv,convenient,nonprob,recommended,priority
216,great_pret,proper,completed,more,less_conv,convenient,nonprob,priority,not_recom
217,great_pret,proper,completed,1,less_conv,convenient,nonprob,not_recom,recommend
218,great_pret,proper,completed,more,convenient,inconv,slightly_prob,recommended,very_recom
219,great_pret,proper,completed,more,convenient,inconv,slightly_prob,priority,priority
220,great_pret,proper,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
221,great_pret,proper,completed,more,less_conv,convenient,problematic,recommended,priority
222,great_pret,proper,completed,more,less_conv,convenient,problematic,priority,priority
223,great_pret,proper,completed,1,less_conv,convenient,problematic,not_recom,not_recom
224,great_pret,proper,completed,more,less_conv,inconv,nonprob,recommended,priority
225,great_pret,proper,completed,more,less_conv,inconv,nonprob,priority,not_recom
226,great_pret,proper,completed,1,less_conv,inconv,nonprob,not_recom,recommend
227,great_pret,proper,completed,more,convenient,convenient,slightly_prob,recommended,very_recom
228,great_pret,proper,completed,more,convenient,convenient,slightly_prob,priority,priority
229,great_pret,proper,completed,1,convenient,convenient,slightly_prob,not_recom,not_recom
230,great_pret,proper,completed,more,less_conv,inconv,problematic,recommended,priority
231,great_pret,proper,completed,more,less_conv,inconv,problematic,priority,priority
232,great_pret,proper,completed,1,less_conv,inconv,problematic,not_recom,not_recom
233,great_pret,proper,completed,more,convenient,inconv,nonprob,recommended,priority
234,great_pret,proper,completed,more,convenient,inconv,nonprob,priority,not_recom
235,great_pret,proper,completed,1,convenient,inconv,nonprob,not_recom,recommend
236,great_pret,proper,completed,more,less_conv,convenient,slightly_prob,recommended,very_recom
237,great_pret,proper,completed,more,less_conv,convenient,slightly_prob,priority,priority
238,great_pret,proper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
239,great_pret,proper,completed,more,convenient,inconv,problematic,recommended,priority
240,great_pret,proper,completed,more,convenient,inconv,problematic,priority,priority
241,great_pret,proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
242,great_pret,proper,completed,more,convenient,convenient,nonprob,recommended,priority
243,great_pret,proper,completed,more,convenient,convenient,nonprob,priority,not_recom
244,great_pret,proper,completed,1,convenient,convenient,nonprob,not_recom,recommend
245,great_pret,proper,completed,more,less_conv,inconv,slightly_prob,recommended,very_recom
246,great_pret,proper,completed,more,less_conv,inconv,slightly_prob,priority,priority
247,great_pret,proper,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
248,great_pret,proper,completed,more,convenient,convenient,problematic,recommended,priority
249,great_pret,proper,completed,more,convenient,convenient,problematic,priority,priority
250,great_pret,proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
251,great_pret,proper,completed,more,critical,convenient,nonprob,recommended,not_recom
252,great_pret,proper,completed,more,critical,convenient,nonprob,priority,not_recom
253,great_pret,proper,completed,1,critical,convenient,nonprob,not_recom,recommend
254,great_pret,proper,completed,more,critical,convenient,slightly_prob,recommended,priority
255,great_pret,proper,completed,more,critical,convenient,slightly_prob,priority,priority
256,great_pret,proper,completed,1,critical,convenient,slightly_prob,not_recom,not_recom
257,great_pret,proper,completed,more,critical,convenient,problematic,recommended,priority
258,great_pret,proper,completed,more,critical,convenient,problematic,priority,priority
259,great_pret,proper,completed,1,critical,convenient,problematic,not_recom,not_recom
260,usual,proper,completed,more,critical,inconv,nonprob,recommended,not_recom
261,usual,proper,completed,more,critical,inconv,nonprob,priority,not_recom
262,usual,proper,completed,1,critical,inconv,nonprob,not_recom,recommend
263,usual,proper,completed,more,critical,inconv,slightly_prob,recommended,priority
264,usual,proper,completed,more,critical,inconv,slightly_prob,priority,priority
265,usual,proper,completed,1,critical,inconv,slightly_prob,not_recom,not_recom
266,usual,proper,completed,more,critical,inconv,problematic,recommended,priority
267,usual,proper,completed,more,critical,inconv,problematic,priority,priority
268,usual,proper,completed,1,critical,inconv,problematic,not_recom,not_recom
269,great_pret,proper,completed,2,less_conv,convenient,nonprob,recommended,priority
270,great_pret,proper,completed,2,less_conv,convenient,nonprob,priority,not_recom
271,great_pret,proper,completed,2,less_conv,convenient,nonprob,not_recom,recommend
272,great_pret,proper,completed,2,convenient,inconv,slightly_prob,recommended,very_recom
273,great_pret,proper,completed,2,convenient,inconv,slightly_prob,priority,priority
274,great_pret,proper,completed,2,convenient,inconv,slightly_prob,not_recom,not_recom
275,great_pret,proper,completed,2,less_conv,convenient,problematic,recommended,priority
