,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,incomplete,more,convenient,convenient,nonprob,not_recom,priority
1,usual,improper,incomplete,more,less_conv,convenient,nonprob,recommended,recommend
2,usual,improper,incomplete,more,less_conv,convenient,slightly_prob,priority,priority
3,usual,improper,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
4,usual,improper,incomplete,more,less_conv,convenient,slightly_prob,recommended,recommend
5,usual,improper,incomplete,more,less_conv,convenient,problematic,priority,not_recom
6,usual,improper,incomplete,more,less_conv,convenient,problematic,not_recom,not_recom
7,usual,improper,incomplete,more,less_conv,convenient,problematic,recommended,recommend
8,usual,improper,incomplete,more,less_conv,inconv,nonprob,priority,very_recom
9,usual,improper,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recom
10,usual,improper,incomplete,more,less_conv,inconv,nonprob,recommended,recommend
11,usual,improper,incomplete,more,less_conv,inconv,slightly_prob,priority,very_recom
12,usual,improper,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
13,usual,improper,incomplete,more,less_conv,inconv,slightly_prob,recommended,recommend
14,usual,improper,incomplete,more,less_conv,inconv,problematic,priority,not_recom
15,usual,improper,incomplete,more,less_conv,inconv,problematic,not_recom,not_recom
16,usual,improper,incomplete,more,less_conv,inconv,problematic,recommended,recommend
17,usual,improper,incomplete,more,convenient,convenient,nonprob,priority,very_recom
18,usual,improper,incomplete,more,convenient,convenient,nonprob,not_recom,not_recom
19,usual,improper,incomplete,more,convenient,convenient,nonprob,recommended,recommend
20,usual,improper,incomplete,more,convenient,convenient,slightly_prob,priority,very_recom
21,usual,improper,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recom
22,usual,improper,incomplete,more,convenient,convenient,slightly_prob,recommended,recommend
23,usual,improper,incomplete,more,convenient,convenient,problematic,priority,not_recom
24,usual,improper,incomplete,more,convenient,convenient,problematic,not_recom,not_recom
25,usual,improper,incomplete,more,convenient,convenient,problematic,recommended,recommend
26,usual,improper,incomplete,more,convenient,inconv,nonprob,priority,very_recom
27,usual,improper,incomplete,more,convenient,inconv,nonprob,not_recom,not_recom
28,usual,improper,incomplete,more,convenient,inconv,nonprob,recommended,recommend
29,usual,improper,incomplete,more,convenient,inconv,slightly_prob,priority,very_recom
30,usual,improper,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recom
31,usual,improper,incomplete,more,convenient,inconv,slightly_prob,recommended,recommend
32,usual,improper,incomplete,more,convenient,inconv,problematic,priority,not_recom
33,usual,improper,incomplete,more,convenient,inconv,problematic,not_recom,not_recom
34,usual,improper,incomplete,more,convenient,inconv,problematic,recommended,recommend
35,usual,improper,incomplete,more,critical,convenient,nonprob,priority,very_recom
36,usual,improper,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
37,usual,improper,incomplete,more,critical,convenient,nonprob,recommended,recommend
38,usual,improper,incomplete,more,critical,convenient,slightly_prob,priority,very_recom
39,usual,improper,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recom
40,usual,improper,incomplete,more,critical,convenient,slightly_prob,recommended,recommend
41,usual,improper,incomplete,more,critical,convenient,problematic,priority,not_recom
42,usual,improper,incomplete,more,critical,convenient,problematic,not_recom,not_recom
43,usual,improper,incomplete,more,critical,convenient,problematic,recommended,recommend
44,usual,improper,incomplete,more,critical,inconv,nonprob,priority,very_recom
45,usual,improper,incomplete,more,critical,inconv,nonprob,not_recom,not_recom
46,usual,improper,incomplete,more,critical,inconv,nonprob,recommended,recommend
47,usual,improper,incomplete,more,critical,inconv,slightly_prob,priority,very_recom
48,usual,improper,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recom
49,usual,improper,incomplete,more,critical,inconv,slightly_prob,recommended,recommend
50,usual,improper,incomplete,more,critical,inconv,problematic,priority,not_recom
51,usual,improper,incomplete,more,critical,inconv,problematic,not_recom,not_recom
52,usual,improper,incomplete,more,critical,inconv,problematic,recommended,recommend
53,usual,improper,incomplete,3,less_conv,convenient,nonprob,priority,very_recom
54,usual,improper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recom
55,usual,improper,incomplete,3,less_conv,convenient,nonprob,recommended,recommend
56,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,priority,very_recom
57,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
58,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
59,usual,improper,incomplete,3,less_conv,convenient,problematic,priority,not_recom
60,usual,improper,incomplete,3,less_conv,convenient,problematic,not_recom,not_recom
61,usual,improper,incomplete,3,less_conv,convenient,problematic,recommended,recommend
62,usual,improper,incomplete,3,less_conv,inconv,nonprob,priority,very_recom
63,usual,improper,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recom
64,usual,improper,incomplete,3,less_conv,inconv,nonprob,recommended,recommend
65,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,priority,very_recom
66,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
67,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
68,usual,improper,incomplete,3,less_conv,inconv,problematic,priority,not_recom
69,usual,improper,incomplete,3,less_conv,inconv,problematic,not_recom,not_recom
70,usual,improper,incomplete,3,less_conv,inconv,problematic,recommended,recommend
71,usual,improper,incomplete,3,convenient,convenient,nonprob,priority,very_recom
72,usual,improper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recom
73,usual,improper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
74,usual,improper,incomplete,3,convenient,convenient,slightly_prob,priority,very_recom
75,usual,improper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recom
76,usual,improper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
77,usual,improper,incomplete,3,convenient,convenient,problematic,priority,not_recom
78,usual,improper,incomplete,3,convenient,convenient,problematic,not_recom,not_recom
79,usual,improper,incomplete,3,convenient,convenient,problematic,recommended,recommend
80,usual,improper,incomplete,3,convenient,inconv,nonprob,priority,very_recom
81,usual,improper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recom
82,usual,improper,incomplete,3,convenient,inconv,nonprob,recommended,recommend
83,usual,improper,incomplete,3,convenient,inconv,slightly_prob,priority,very_recom
84,usual,improper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recom
85,usual,improper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
86,usual,improper,incomplete,3,convenient,inconv,problematic,priority,not_recom
87,usual,improper,incomplete,3,convenient,inconv,problematic,not_recom,not_recom
88,usual,improper,incomplete,3,convenient,inconv,problematic,recommended,recommend
89,usual,improper,incomplete,3,critical,convenient,nonprob,priority,not_recom
90,usual,improper,incomplete,3,critical,convenient,nonprob,not_recom,not_recom
91,usual,improper,incomplete,3,critical,convenient,nonprob,recommended,recommend
92,usual,improper,incomplete,3,critical,convenient,slightly_prob,priority,not_recom
93,usual,improper,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recom
94,usual,improper,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
95,usual,improper,incomplete,3,critical,convenient,problematic,priority,not_recom
96,usual,improper,incomplete,3,critical,convenient,problematic,not_recom,not_recom
97,usual,improper,incomplete,3,critical,convenient,problematic,recommended,recommend
98,usual,improper,incomplete,3,critical,inconv,nonprob,priority,not_recom
99,usual,improper,incomplete,3,critical,inconv,nonprob,not_recom,not_recom
100,usual,improper,incomplete,3,critical,inconv,nonprob,recommended,recommend
101,usual,improper,incomplete,3,critical,inconv,slightly_prob,priority,not_recom
102,usual,improper,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recom
103,usual,improper,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
104,usual,improper,incomplete,3,critical,inconv,problematic,priority,not_recom
105,usual,improper,incomplete,3,critical,inconv,problematic,not_recom,not_recom
106,usual,improper,incomplete,3,critical,inconv,problematic,recommended,recommend
107,usual,improper,incomplete,2,less_conv,convenient,nonprob,priority,very_recom
108,usual,improper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recom
109,usual,improper,incomplete,2,less_conv,convenient,nonprob,recommended,recommend
110,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,priority,very_recom
111,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
112,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
113,usual,improper,incomplete,2,less_conv,convenient,problematic,priority,not_recom
114,usual,improper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recom
115,usual,improper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
116,usual,improper,incomplete,2,less_conv,inconv,nonprob,priority,not_recom
117,usual,improper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recom
118,usual,improper,incomplete,2,less_conv,inconv,nonprob,recommended,recommend
119,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,priority,not_recom
120,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
121,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
122,usual,improper,incomplete,2,less_conv,inconv,problematic,priority,not_recom
123,usual,improper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recom
124,usual,improper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
125,usual,improper,incomplete,2,convenient,convenient,nonprob,priority,not_recom
126,usual,improper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
127,usual,improper,incomplete,2,convenient,convenient,nonprob,recommended,recommend
128,usual,improper,incomplete,2,convenient,convenient,slightly_prob,priority,not_recom
129,usual,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
130,usual,improper,incomplete,2,convenient,convenient,slightly_prob,recommended,recommend
131,usual,improper,incomplete,2,convenient,convenient,problematic,priority,not_recom
132,usual,improper,incomplete,2,convenient,convenient,problematic,not_recom,not_recom
133,usual,improper,incomplete,2,convenient,convenient,problematic,recommended,recommend
134,usual,improper,incomplete,2,convenient,inconv,nonprob,priority,not_recom
135,usual,improper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
136,usual,improper,incomplete,2,convenient,inconv,nonprob,recommended,recommend
137,usual,improper,incomplete,2,convenient,inconv,slightly_prob,priority,not_recom
