,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,1,convenient,convenient,nonprob,priority,spec_prior
1,pretentious,proper,complete,1,convenient,convenient,problematic,recommended,not_recom
2,pretentious,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
3,pretentious,proper,complete,1,convenient,convenient,slightly_prob,priority,spec_prior
4,pretentious,proper,complete,1,convenient,convenient,slightly_prob,recommended,not_recom
5,pretentious,proper,complete,1,convenient,convenient,problematic,recommended,spec_prior
6,pretentious,proper,complete,1,convenient,convenient,problematic,priority,spec_prior
7,pretentious,proper,complete,1,convenient,convenient,problematic,recommended,not_recom
8,pretentious,proper,complete,1,convenient,inconv,problematic,recommended,very_recom
9,pretentious,proper,complete,1,convenient,inconv,problematic,priority,spec_prior
10,pretentious,proper,complete,1,convenient,inconv,problematic,recommended,not_recom
11,pretentious,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
12,pretentious,proper,complete,1,convenient,inconv,slightly_prob,priority,spec_prior
13,pretentious,proper,complete,1,convenient,inconv,slightly_prob,recommended,not_recom
14,pretentious,proper,complete,1,convenient,inconv,problematic,recommended,spec_prior
15,pretentious,proper,complete,1,convenient,inconv,problematic,priority,spec_prior
16,pretentious,proper,complete,1,convenient,inconv,problematic,recommended,not_recom
17,pretentious,proper,complete,1,less_conv,convenient,problematic,recommended,very_recom
18,pretentious,proper,complete,1,less_conv,convenient,problematic,priority,spec_prior
19,pretentious,proper,complete,1,less_conv,convenient,problematic,recommended,not_recom
20,pretentious,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
21,pretentious,proper,complete,1,less_conv,convenient,slightly_prob,priority,spec_prior
22,pretentious,proper,complete,1,less_conv,convenient,slightly_prob,recommended,not_recom
23,pretentious,proper,complete,1,less_conv,convenient,problematic,recommended,spec_prior
24,pretentious,proper,complete,1,less_conv,convenient,problematic,priority,spec_prior
25,pretentious,proper,complete,1,less_conv,convenient,problematic,recommended,not_recom
26,pretentious,proper,complete,1,less_conv,inconv,problematic,recommended,very_recom
27,pretentious,proper,complete,1,less_conv,inconv,problematic,priority,spec_prior
28,pretentious,proper,complete,1,less_conv,inconv,problematic,recommended,not_recom
29,pretentious,proper,complete,1,less_conv,inconv,slightly_prob,recommended,very_recom
