,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,improper,complete,1,convenient,convenient,nonprob,recommended,very_recom
1,usual,improper,completed,3,critical,inconv,nonprob,priority,spec_prior
2,usual,improper,completed,3,critical,inconv,problematic,not_recom,recommend
3,usual,improper,completed,3,critical,inconv,problematic,recommended,very_recom
4,usual,improper,completed,3,critical,inconv,problematic,priority,spec_prior
5,usual,improper,completed,3,critical,inconv,slightly_prob,not_recom,very_recom
6,usual,improper,completed,3,critical,inconv,slightly_prob,recommended,very_recom
7,usual,improper,completed,3,critical,inconv,slightly_prob,priority,spec_prior
8,usual,improper,completed,3,critical,convenient,nonprob,not_recom,very_recom
9,usual,improper,completed,3,critical,convenient,nonprob,recommended,very_recom
10,usual,improper,completed,3,critical,convenient,nonprob,priority,spec_prior
11,usual,improper,completed,3,critical,convenient,problematic,not_recom,very_recom
12,usual,improper,completed,3,critical,convenient,problematic,recommended,very_recom
13,usual,improper,completed,3,critical,convenient,problematic,priority,spec_prior
14,usual,improper,completed,3,critical,convenient,slightly_prob,not_recom,very_recom
15,usual,improper,completed,3,critical,convenient,slightly_prob,recommended,very_recom
16,usual,improper,completed,3,critical,convenient,slightly_prob,priority,spec_prior
17,usual,improper,completed,3,convenient,inconv,nonprob,not_recom,very_recom
18,usual,improper,completed,3,convenient,inconv,nonprob,recommended,very_recom
19,usual,improper,completed,3,convenient,inconv,nonprob,priority,spec_prior
20,usual,improper,completed,3,convenient,inconv,problematic,not_recom,very_recom
21,usual,improper,completed,3,convenient,inconv,problematic,recommended,very_recom
22,usual,improper,completed,3,convenient,inconv,problematic,priority,spec_prior
23,usual,improper,completed,3,convenient,inconv,slightly_prob,not_recom,very_recom
24,usual,improper,completed,3,convenient,inconv,slightly_prob,recommended,very_recom
25,usual,improper,completed,3,convenient,inconv,slightly_prob,priority,spec_prior
26,usual,improper,completed,3,convenient,convenient,nonprob,not_recom,very_recom
27,usual,improper,completed,3,convenient,convenient,nonprob,recommended,very_recom
28,usual,improper,completed,3,convenient,convenient,nonprob,priority,spec_prior
29,usual,improper,completed,3,convenient,convenient,problematic,not_recom,very_recom
30,usual,improper,completed,3,convenient,convenient,problematic,recommended,very_recom
31,usual,improper,completed,3,convenient,convenient,problematic,priority,spec_prior
32,usual,improper,completed,3,convenient,convenient,slightly_prob,not_recom,very_recom
33,usual,improper,completed,3,convenient,convenient,slightly_prob,recommended,very_recom
34,usual,improper,completed,3,convenient,convenient,slightly_prob,priority,spec_prior
35,usual,improper,completed,3,less_conv,inconv,nonprob,not_recom,very_recom
36,usual,improper,completed,3,less_conv,inconv,nonprob,recommended,very_recom
37,usual,improper,completed,3,less_conv,inconv,nonprob,priority,spec_prior
38,usual,improper,completed,3,less_conv,inconv,problematic,not_recom,very_recom
39,usual,improper,completed,3,less_conv,inconv,problematic,recommended,very_recom
40,usual,improper,completed,3,less_conv,inconv,problematic,priority,spec_prior
41,usual,improper,completed,3,less_conv,inconv,slightly_prob,not_recom,very_recom
42,usual,improper,completed,3,less_conv,inconv,slightly_prob,recommended,very_recom
43,usual,improper,completed,3,less_conv,inconv,slightly_prob,priority,spec_prior
44,usual,improper,completed,3,less_conv,convenient,nonprob,not_recom,very_recom
45,usual,improper,completed,3,less_conv,convenient,nonprob,recommended,very_recom
46,usual,improper,completed,3,less_conv,convenient,nonprob,priority,spec_prior
47,usual,improper,completed,3,less_conv,convenient,problematic,not_recom,very_recom
48,usual,improper,completed,3,less_conv,convenient,problematic,recommended,very_recom
49,usual,improper,completed,3,less_conv,convenient,problematic,priority,spec_prior
50,usual,improper,completed,3,less_conv,convenient,slightly_prob,not_recom,very_recom
51,usual,improper,completed,3,less_conv,convenient,slightly_prob,recommended,very_recom
52,usual,improper,completed,3,less_conv,convenient,slightly_prob,priority,spec_prior
53,usual,improper,completed,1,critical,inconv,nonprob,not_recom,very_recom
54,usual,improper,completed,1,critical,inconv,nonprob,recommended,very_recom
55,usual,improper,completed,1,critical,inconv,nonprob,priority,spec_prior
56,usual,improper,completed,1,critical,inconv,problematic,not_recom,very_recom
57,usual,improper,completed,1,critical,inconv,problematic,recommended,very_recom
58,usual,improper,completed,1,critical,inconv,problematic,priority,spec_prior
59,usual,improper,completed,1,critical,inconv,slightly_prob,not_recom,very_recom
60,usual,improper,completed,1,critical,inconv,slightly_prob,recommended,very_recom
61,usual,improper,completed,1,critical,inconv,slightly_prob,priority,spec_prior
62,usual,improper,completed,1,critical,convenient,nonprob,not_recom,very_recom
63,usual,improper,completed,1,critical,convenient,nonprob,recommended,very_recom
64,usual,improper,completed,1,critical,convenient,nonprob,priority,spec_prior
65,usual,improper,completed,1,critical,convenient,problematic,not_recom,very_recom
66,usual,improper,completed,1,critical,convenient,problematic,recommended,very_recom
67,usual,improper,completed,1,critical,convenient,problematic,priority,spec_prior
68,usual,improper,completed,1,critical,convenient,slightly_prob,not_recom,very_recom
69,usual,improper,completed,1,critical,convenient,slightly_prob,recommended,very_recom
70,usual,improper,completed,1,critical,convenient,slightly_prob,priority,spec_prior
71,usual,improper,completed,1,convenient,inconv,nonprob,not_recom,very_recom
72,usual,improper,completed,1,convenient,inconv,nonprob,recommended,very_recom
73,usual,improper,completed,1,convenient,inconv,nonprob,priority,spec_prior
74,usual,improper,completed,1,convenient,inconv,problematic,not_recom,very_recom
75,usual,improper,completed,1,convenient,inconv,problematic,recommended,very_recom
76,usual,improper,completed,1,convenient,inconv,problematic,priority,spec_prior
77,usual,improper,completed,1,convenient,inconv,slightly_prob,not_recom,very_recom
78,usual,improper,completed,1,convenient,inconv,slightly_prob,recommended,very_recom
79,usual,improper,completed,1,convenient,inconv,slightly_prob,priority,spec_prior
80,usual,improper,completed,1,convenient,convenient,nonprob,not_recom,very_recom
