,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,1,convenient,convenient,nonprob,priority,priority
1,usual,critical,complete,3,convenient,convenient,nonprob,not_recom,not_recom
2,usual,critical,complete,3,convenient,convenient,slightly_prob,recommended,recommend
3,usual,critical,complete,3,convenient,convenient,slightly_prob,priority,priority
4,usual,critical,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
5,usual,critical,complete,3,convenient,convenient,problematic,recommended,priority
6,usual,critical,complete,3,convenient,convenient,problematic,priority,priority
7,usual,critical,complete,3,convenient,convenient,problematic,not_recom,not_recom
8,usual,critical,complete,3,convenient,inconv,nonprob,recommended,very_recom
9,usual,critical,complete,3,convenient,inconv,nonprob,priority,priority
10,usual,critical,complete,3,convenient,inconv,nonprob,not_recom,not_recom
11,usual,critical,complete,3,convenient,inconv,slightly_prob,recommended,very_recom
12,usual,critical,complete,3,convenient,inconv,slightly_prob,priority,priority
13,usual,critical,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
14,usual,critical,complete,3,convenient,inconv,problematic,recommended,priority
15,usual,critical,complete,3,convenient,inconv,problematic,priority,priority
16,usual,critical,complete,3,convenient,inconv,problematic,not_recom,not_recom
17,usual,critical,complete,3,less_conv,convenient,nonprob,recommended,very_recom
18,usual,critical,complete,3,less_conv,convenient,nonprob,priority,priority
19,usual,critical,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
20,usual,critical,complete,3,less_conv,convenient,slightly_prob,recommended,very_recom
21,usual,critical,complete,3,less_conv,convenient,slightly_prob,priority,priority
22,usual,critical,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
23,usual,critical,complete,3,less_conv,convenient,problematic,recommended,priority
24,usual,critical,complete,3,less_conv,convenient,problematic,priority,priority
25,usual,critical,complete,3,less_conv,convenient,problematic,not_recom,not_recom
26,usual,critical,complete,3,less_conv,inconv,nonprob,recommended,very_recom
27,usual,critical,complete,3,less_conv,inconv,nonprob,priority,priority
28,usual,critical,complete,3,less_conv,inconv,nonprob,not_recom,not_recom
29,usual,critical,complete,3,less_conv,inconv,slightly_prob,recommended,very_recom
30,usual,critical,complete,3,less_conv,inconv,slightly_prob,priority,priority
31,usual,critical,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
32,usual,critical,complete,3,less_conv,inconv,problematic,recommended,priority
33,usual,critical,complete,3,less_conv,inconv,problematic,priority,priority
34,usual,critical,complete,3,less_conv,inconv,problematic,not_recom,not_recom
35,usual,critical,complete,3,convenient,convenient,nonprob,recommended,very_recom
36,usual,critical,complete,3,convenient,convenient,nonprob,priority,priority
37,usual,critical,complete,3,convenient,convenient,nonprob,not_recom,not_recom
38,usual,critical,complete,3,convenient,convenient,slightly_prob,recommended,very_recom
39,usual,critical,complete,3,convenient,convenient,slightly_prob,priority,priority
40,usual,critical,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
41,usual,critical,complete,3,convenient,convenient,problematic,recommended,priority
42,usual,critical,complete,3,convenient,convenient,problematic,priority,priority
43,usual,critical,complete,3,convenient,convenient,problematic,not_recom,not_recom
44,usual,critical,complete,3,convenient,inconv,nonprob,recommended,very_recom
45,usual,critical,complete,3,convenient,inconv,nonprob,priority,priority
46,usual,critical,complete,3,convenient,inconv,nonprob,not_recom,not_recom
