,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,improper,complete,1,convenient,convenient,nonprob,recommended,priority
1,usual,proper,complete,1,convenient,inconv,problematic,not_recom,very_recom
2,usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,recommend
3,usual,proper,complete,1,convenient,inconv,slightly_prob,priority,priority
4,usual,proper,complete,1,convenient,inconv,slightly_prob,not_recom,very_recom
5,usual,proper,complete,1,convenient,inconv,nonprob,recommended,priority
6,usual,proper,complete,1,convenient,inconv,nonprob,priority,priority
7,usual,proper,complete,1,convenient,inconv,nonprob,not_recom,very_recom
8,usual,proper,complete,1,convenient,convenient,problematic,recommended,very_recom
9,usual,proper,complete,1,convenient,convenient,problematic,priority,priority
10,usual,proper,complete,1,convenient,convenient,problematic,not_recom,very_recom
11,usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,very_recom
12,usual,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
13,usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,very_recom
14,usual,proper,complete,1,convenient,convenient,nonprob,recommended,priority
15,usual,proper,complete,1,convenient,convenient,nonprob,priority,priority
16,usual,proper,complete,1,convenient,convenient,nonprob,not_recom,very_recom
17,usual,proper,complete,1,critical,inconv,problematic,recommended,very_recom
18,usual,proper,complete,1,critical,inconv,problematic,priority,priority
19,usual,proper,complete,1,critical,inconv,problematic,not_recom,very_recom
20,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
21,usual,proper,complete,1,critical,inconv,slightly_prob,priority,priority
22,usual,proper,complete,1,critical,inconv,slightly_prob,not_recom,very_recom
23,usual,proper,complete,1,critical,inconv,nonprob,recommended,priority
24,usual,proper,complete,1,critical,inconv,nonprob,priority,priority
25,usual,proper,complete,1,critical,inconv,nonprob,not_recom,very_recom
26,usual,proper,complete,1,critical,convenient,problematic,recommended,very_recom
27,usual,proper,complete,1,critical,convenient,problematic,priority,priority
28,usual,proper,complete,1,critical,convenient,problematic,not_recom,very_recom
29,usual,proper,complete,1,critical,convenient,slightly_prob,recommended,very_recom
30,usual,proper,complete,1,critical,convenient,slightly_prob,priority,priority
31,usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,very_recom
32,usual,proper,complete,1,critical,convenient,nonprob,recommended,priority
33,usual,proper,complete,1,critical,convenient,nonprob,priority,priority
34,usual,proper,complete,1,critical,convenient,nonprob,not_recom,very_recom
35,usual,proper,complete,1,less_conv,inconv,problematic,recommended,very_recom
36,usual,proper,complete,1,less_conv,inconv,problematic,priority,priority
37,usual,proper,complete,1,less_conv,inconv,problematic,not_recom,very_recom
38,usual,proper,complete,1,less_conv,inconv,slightly_prob,recommended,very_recom
39,usual,proper,complete,1,less_conv,inconv,slightly_prob,priority,priority
40,usual,proper,complete,1,less_conv,inconv,slightly_prob,not_recom,very_recom
41,usual,proper,complete,1,less_conv,inconv,nonprob,recommended,priority
42,usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
43,usual,proper,complete,1,less_conv,inconv,nonprob,not_recom,very_recom
44,usual,proper,complete,1,less_conv,convenient,problematic,recommended,very_recom
45,usual,proper,complete,1,less_conv,convenient,problematic,priority,priority
46,usual,proper,complete,1,less_conv,convenient,problematic,not_recom,very_recom
47,usual,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
48,usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
49,usual,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,very_recom
50,usual,proper,complete,1,less_conv,convenient,nonprob,recommended,priority
51,usual,proper,complete,1,less_conv,convenient,nonprob,priority,priority
52,usual,proper,complete,1,less_conv,convenient,nonprob,not_recom,very_recom
53,usual,proper,complete,3,convenient,inconv,problematic,recommended,very_recom
54,usual,proper,complete,3,convenient,inconv,problematic,priority,priority
55,usual,proper,complete,3,convenient,inconv,problematic,not_recom,very_recom
56,usual,proper,complete,3,convenient,inconv,slightly_prob,recommended,very_recom
57,usual,proper,complete,3,convenient,inconv,slightly_prob,priority,priority
58,usual,proper,complete,3,convenient,inconv,slightly_prob,not_recom,very_recom
59,usual,proper,complete,3,convenient,inconv,nonprob,recommended,priority
60,usual,proper,complete,3,convenient,inconv,nonprob,priority,priority
61,usual,proper,complete,3,convenient,inconv,nonprob,not_recom,very_recom
62,usual,proper,complete,3,convenient,convenient,problematic,recommended,very_recom
63,usual,proper,complete,3,convenient,convenient,problematic,priority,priority
64,usual,proper,complete,3,convenient,convenient,problematic,not_recom,very_recom
65,usual,proper,complete,3,convenient,convenient,slightly_prob,recommended,very_recom
66,usual,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
67,usual,proper,complete,3,convenient,convenient,slightly_prob,not_recom,very_recom
68,usual,proper,complete,3,convenient,convenient,nonprob,recommended,priority
69,usual,proper,complete,3,convenient,convenient,nonprob,priority,priority
70,usual,proper,complete,3,convenient,convenient,nonprob,not_recom,very_recom
71,usual,proper,complete,3,critical,inconv,problematic,recommended,very_recom
72,usual,proper,complete,3,critical,inconv,problematic,priority,priority
73,usual,proper,complete,3,critical,inconv,problematic,not_recom,very_recom
74,usual,proper,complete,3,critical,inconv,slightly_prob,recommended,very_recom
75,usual,proper,complete,3,critical,inconv,slightly_prob,priority,priority
76,usual,proper,complete,3,critical,inconv,slightly_prob,not_recom,very_recom
77,usual,proper,complete,3,critical,inconv,nonprob,recommended,priority
78,usual,proper,complete,3,critical,inconv,nonprob,priority,priority
79,usual,proper,complete,3,critical,inconv,nonprob,not_recom,very_recom
80,usual,proper,complete,3,critical,convenient,problematic,recommended,very_recom
81,usual,proper,complete,3,critical,convenient,problematic,priority,priority
82,usual,proper,complete,3,critical,convenient,problematic,not_recom,very_recom
83,usual,proper,complete,3,critical,convenient,slightly_prob,recommended,very_recom
84,usual,proper,complete,3,critical,convenient,slightly_prob,priority,priority
85,usual,proper,complete,3,critical,convenient,slightly_prob,not_recom,very_recom
86,usual,proper,complete,3,critical,convenient,nonprob,recommended,priority
87,usual,proper,complete,3,critical,convenient,nonprob,priority,priority
88,usual,proper,complete,3,critical,convenient,nonprob,not_recom,very_recom
89,usual,proper,complete,3,less_conv,inconv,problematic,recommended,priority
