,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,great_pret,proper,complete,1,convenient,convenient,slightly_prob,not_recom,priority
1,usual,proper,complete,1,convenient,convenient,slightly_prob,priority,not_recom
2,great_pret,proper,complete,more,convenient,convenient,problematic,recommended,spec_prior
3,great_pret,proper,complete,1,convenient,convenient,problematic,not_recom,recommend
4,usual,proper,foster,more,convenient,convenient,problematic,not_recom,not_recom
5,usual,proper,complete,more,convenient,convenient,nonprob,recommended,priority
6,great_pret,proper,foster,more,convenient,convenient,problematic,not_recom,recommend
7,great_pret,proper,complete,more,convenient,convenient,problematic,priority,not_recom
8,usual,proper,foster,more,convenient,inconv,nonprob,recommended,very_recom
9,great_pret,proper,foster,more,convenient,inconv,slightly_prob,priority,priority
10,usual,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
11,great_pret,proper,foster,more,convenient,inconv,slightly_prob,recommended,very_recom
12,great_pret,proper,foster,more,convenient,inconv,slightly_prob,priority,recommend
13,great_pret,proper,foster,more,convenient,inconv,slightly_prob,priority,not_recom
14,great_pret,proper,complete,more,convenient,inconv,nonprob,recommended,recommend
15,great_pret,proper,foster,more,convenient,inconv,problematic,not_recom,recommend
16,usual,proper,foster,more,convenient,inconv,problematic,priority,not_recom
17,great_pret,proper,foster,more,critical,convenient,nonprob,recommended,priority
18,usual,proper,foster,more,less_conv,convenient,nonprob,priority,priority
19,great_pret,proper,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
20,usual,proper,foster,more,critical,convenient,slightly_prob,recommended,priority
21,great_pret,proper,complete,more,critical,convenient,problematic,priority,recommend
22,usual,proper,foster,1,critical,convenient,problematic,priority,not_recom
23,great_pret,proper,complete,more,less_conv,convenient,nonprob,recommended,priority
24,great_pret,proper,foster,more,critical,convenient,nonprob,not_recom,recommend
25,usual,proper,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
26,great_pret,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
27,usual,proper,foster,1,critical,inconv,slightly_prob,not_recom,recommend
28,great_pret,proper,foster,more,critical,inconv,nonprob,priority,not_recom
29,great_pret,proper,complete,more,less_conv,inconv,problematic,recommended,priority
30,great_pret,proper,foster,1,less_conv,inconv,slightly_prob,priority,recommend
31,great_pret,proper,foster,1,less_conv,inconv,problematic,priority,not_recom
32,usual,proper,complete,more,less_conv,inconv,nonprob,recommended,recommend
33,great_pret,proper,foster,more,critical,inconv,nonprob,not_recom,recommend
34,great_pret,proper,complete,more,less_conv,inconv,nonprob,priority,not_recom
35,usual,proper,foster,1,critical,convenient,slightly_prob,recommended,very_recom
36,usual,proper,foster,1,less_conv,convenient,slightly_prob,not_recom,recommend
37,great_pret,proper,complete,more,critical,convenient,nonprob,not_recom,not_recom
38,great_pret,proper,foster,more,critical,convenient,problematic,recommended,priority
39,great_pret,proper,foster,more,less_conv,convenient,problematic,not_recom,recommend
40,great_pret,proper,foster,more,less_conv,convenient,problematic,not_recom,not_recom
41,great_pret,proper,foster,1,critical,convenient,nonprob,recommended,recommend
42,great_pret,proper,complete,1,less_conv,convenient,nonprob,priority,priority
43,great_pret,proper,complete,1,critical,convenient,problematic,not_recom,not_recom
44,usual,proper,foster,more,less_conv,inconv,slightly_prob,recommended,priority
45,usual,proper,complete,more,critical,inconv,nonprob,not_recom,recommend
46,great_pret,proper,foster,1,critical,inconv,slightly_prob,priority,not_recom
47,great_pret,proper,foster,more,less_conv,inconv,slightly_prob,recommended,very_recom
48,great_pret,proper,complete,1,critical,inconv,problematic,not_recom,priority
49,great_pret,proper,complete,1,critical,inconv,problematic,priority,not_recom
50,great_pret,proper,complete,more,less_conv,inconv,nonprob,recommended,priority
51,usual,proper,foster,more,critical,inconv,problematic,not_recom,recommend
52,great_pret,proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
53,usual,proper,complete,3,convenient,convenient,slightly_prob,recommended,very_recom
54,great_pret,proper,complete,3,convenient,convenient,nonprob,priority,priority
55,great_pret,proper,complete,3,convenient,convenient,nonprob,not_recom,not_recom
56,great_pret,proper,complete,3,convenient,convenient,problematic,recommended,very_recom
57,great_pret,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
58,great_pret,proper,foster,3,convenient,convenient,problematic,priority,not_recom
59,usual,proper,complete,2,convenient,convenient,problematic,recommended,recommend
60,great_pret,proper,complete,2,convenient,convenient,nonprob,not_recom,recommend
61,usual,proper,complete,3,convenient,convenient,nonprob,priority,not_recom
62,great_pret,proper,complete,3,convenient,inconv,slightly_prob,recommended,very_recom
63,usual,proper,foster,3,convenient,inconv,nonprob,not_recom,priority
64,great_pret,proper,foster,2,convenient,inconv,slightly_prob,not_recom,not_recom
65,great_pret,proper,complete,2,convenient,inconv,problematic,recommended,priority
66,usual,proper,complete,3,convenient,inconv,problematic,not_recom,recommend
67,usual,proper,complete,3,convenient,inconv,slightly_prob,priority,not_recom
68,usual,proper,foster,3,convenient,inconv,nonprob,recommended,recommend
69,great_pret,proper,complete,3,convenient,inconv,problematic,priority,recommend
70,great_pret,proper,foster,3,convenient,inconv,problematic,priority,not_recom
71,great_pret,proper,foster,2,critical,convenient,slightly_prob,recommended,priority
72,great_pret,proper,foster,2,critical,convenient,slightly_prob,priority,priority
73,great_pret,proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
74,great_pret,proper,foster,3,less_conv,convenient,problematic,recommended,priority
75,great_pret,proper,foster,3,critical,convenient,problematic,not_recom,recommend
76,usual,proper,foster,3,less_conv,convenient,problematic,not_recom,not_recom
77,usual,proper,foster,2,critical,convenient,problematic,recommended,recommend
78,usual,proper,foster,2,less_conv,convenient,nonprob,priority,recommend
79,great_pret,proper,complete,3,less_conv,convenient,problematic,priority,not_recom
80,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,recommended,priority
81,great_pret,proper,foster,2,less_conv,inconv,nonprob,not_recom,priority
82,usual,proper,foster,2,critical,inconv,slightly_prob,priority,not_recom
83,great_pret,proper,complete,2,critical,inconv,slightly_prob,recommended,priority
84,usual,proper,foster,3,critical,inconv,slightly_prob,not_recom,recommend
85,great_pret,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
86,great_pret,proper,complete,3,critical,inconv,nonprob,recommended,recommend
87,great_pret,proper,complete,3,less_conv,inconv,nonprob,not_recom,recommend
88,great_pret,proper,foster,2,critical,inconv,problematic,not_recom,not_recom
89,usual,proper,foster,2,less_conv,convenient,slightly_prob,recommended,recommend
90,great_pret,proper,foster,3,less_conv,convenient,nonprob,priority,recommend
91,great_pret,proper,foster,2,less_conv,convenient,nonprob,priority,not_recom
92,great_pret,proper,complete,3,less_conv,convenient,problematic,recommended,recommend
93,usual,proper,complete,3,critical,convenient,problematic,priority,recommend
94,great_pret,proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
95,usual,proper,foster,2,less_conv,convenient,problematic,recommended,priority
96,great_pret,proper,foster,2,less_conv,convenient,problematic,not_recom,priority
97,great_pret,proper,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
98,great_pret,proper,foster,3,less_conv,inconv,nonprob,recommended,priority
99,usual,proper,complete,3,less_conv,inconv,nonprob,not_recom,recommend
100,great_pret,proper,foster,3,critical,inconv,slightly_prob,priority,not_recom
101,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,recommended,priority
102,usual,proper,complete,3,less_conv,inconv,problematic,priority,recommend
103,great_pret,proper,foster,2,critical,inconv,problematic,not_recom,not_recom
104,usual,proper,complete,3,less_conv,inconv,problematic,recommended,recommend
105,usual,proper,complete,3,critical,inconv,problematic,not_recom,recommend
106,great_pret,proper,foster,2,less_conv,inconv,nonprob,priority,not_recom
107,usual,proper,complete,1,convenient,convenient,nonprob,recommended,priority
108,great_pret,proper,foster,1,convenient,convenient,nonprob,priority,recommend
109,usual,proper,foster,3,convenient,convenient,slightly_prob,priority,not_recom
110,usual,proper,foster,1,convenient,convenient,problematic,recommended,priority
111,great_pret,proper,complete,3,convenient,convenient,problematic,not_recom,priority
112,usual,proper,complete,1,convenient,convenient,problematic,not_recom,not_recom
113,great_pret,proper,foster,1,convenient,convenient,nonprob,recommended,recommend
114,great_pret,proper,foster,3,convenient,convenient,nonprob,not_recom,recommend
115,great_pret,proper,foster,1,convenient,convenient,nonprob,not_recom,not_recom
116,great_pret,proper,foster,1,convenient,inconv,slightly_prob,recommended,recommend
117,great_pret,proper,foster,1,convenient,inconv,slightly_prob,not_recom,recommend
118,great_pret,proper,foster,3,convenient,inconv,nonprob,priority,not_recom
119,usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,recommend
120,great_pret,proper,complete,1,convenient,inconv,problematic,not_recom,recommend
121,usual,proper,complete,1,convenient,inconv,problematic,priority,not_recom
122,usual,proper,foster,3,convenient,inconv,problematic,recommended,priority
123,great_pret,proper,foster,1,convenient,inconv,problematic,not_recom,recommend
124,usual,proper,foster,1,convenient,inconv,problematic,priority,not_recom
125,great_pret,proper,foster,1,less_conv,convenient,nonprob,recommended,priority
126,great_pret,proper,complete,1,less_conv,convenient,nonprob,not_recom,recommend
127,great_pret,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
128,great_pret,proper,foster,1,less_conv,convenient,problematic,recommended,recommend
129,usual,proper,foster,3,critical,convenient,problematic,not_recom,recommend
130,great_pret,proper,foster,3,less_conv,convenient,problematic,priority,not_recom
131,great_pret,proper,foster,1,critical,convenient,problematic,recommended,recommend
132,great_pret,proper,foster,1,less_conv,convenient,nonprob,not_recom,recommend
133,usual,proper,foster,1,critical,convenient,problematic,not_recom,not_recom
134,great_pret,proper,foster,3,critical,inconv,slightly_prob,recommended,recommend
135,usual,proper,foster,1,less_conv,inconv,slightly_prob,not_recom,priority
136,great_pret,proper,foster,1,critical,inconv,nonprob,not_recom,not_recom
137,usual,proper,complete,1,less_conv,inconv,slightly_prob,recommended,recommend
138,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,priority
139,great_pret,proper,foster,1,less_conv,inconv,problematic,priority,not_recom
140,great_pret,proper,foster,1,critical,inconv,nonprob,recommended,priority
141,great_pret,proper,complete,3,critical,inconv,nonprob,not_recom,recommend
142,usual,proper,foster,3,critical,inconv,nonprob,not_recom,not_recom
143,great_pret,proper,foster,3,less_conv,convenient,slightly_prob,recommended,priority
144,usual,proper,foster,1,less_conv,convenient,slightly_prob,not_recom,recommend
145,great_pret,proper,complete,1,critical,convenient,slightly_prob,priority,not_recom
