,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,1,convenient,convenient,nonprob,priority,priority
1,usual,proper,complete,1,convenient,convenient,nonprob,not_recom,not_recom
2,usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
3,usual,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
4,usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
5,usual,proper,complete,1,convenient,convenient,problematic,recommended,priority
6,usual,proper,complete,1,convenient,convenient,problematic,priority,priority
7,usual,proper,complete,1,convenient,convenient,nonprob,not_recom,not_recom
8,usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,very_recom
9,usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
10,usual,very_crit,foster,1,convenient,inconv,slightly_prob,not_recom,not_recom
11,usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,very_recom
12,usual,proper,foster,1,convenient,inconv,slightly_prob,priority,priority
13,usual,proper,foster,1,convenient,inconv,slightly_prob,not_recom,priority
14,usual,proper,complete,1,less_conv,inconv,problematic,recommended,very_recom
15,usual,proper,complete,1,convenient,inconv,problematic,priority,priority
16,usual,proper,complete,1,less_conv,convenient,problematic,not_recom,not_recom
17,usual,proper,complete,1,less_conv,inconv,nonprob,priority,very_recom
18,usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
19,usual,proper,complete,1,convenient,convenient,nonprob,not_recom,priority
20,usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,very_recom
21,usual,very_crit,complete,1,less_conv,convenient,problematic,priority,priority
22,usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
23,usual,proper,complete,1,less_conv,convenient,problematic,recommended,priority
24,usual,proper,complete,1,less_conv,convenient,nonprob,priority,priority
25,usual,proper,complete,1,less_conv,convenient,problematic,not_recom,priority
26,usual,very_crit,complete,1,convenient,inconv,nonprob,recommended,very_recom
27,usual,proper,complete,1,less_conv,inconv,nonprob,priority,very_recom
28,usual,proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
29,usual,proper,foster,1,less_conv,inconv,slightly_prob,recommended,spec_prior
30,usual,very_crit,complete,1,convenient,inconv,slightly_prob,priority,priority
31,usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
32,usual,proper,complete,1,less_conv,inconv,problematic,recommended,priority
33,usual,very_crit,complete,1,convenient,inconv,nonprob,priority,priority
34,usual,proper,complete,1,less_conv,inconv,problematic,not_recom,priority
35,usual,very_crit,complete,1,critical,convenient,nonprob,recommended,very_recom
36,usual,proper,complete,1,critical,convenient,slightly_prob,priority,very_recom
37,usual,proper,complete,1,critical,convenient,nonprob,not_recom,not_recom
38,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
39,usual,proper,complete,1,critical,inconv,slightly_prob,priority,priority
40,usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,priority
41,usual,very_crit,complete,1,critical,inconv,problematic,recommended,very_recom
42,usual,proper,foster,1,critical,convenient,nonprob,recommended,priority
43,usual,very_crit,complete,1,critical,inconv,problematic,not_recom,not_recom
44,usual,very_crit,complete,1,critical,inconv,nonprob,recommended,spec_prior
45,usual,very_crit,complete,1,critical,inconv,nonprob,recommended,priority
46,usual,proper,complete,1,critical,inconv,nonprob,not_recom,not_recom
47,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
48,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,priority
49,usual,proper,complete,1,critical,inconv,problematic,not_recom,not_recom
50,usual,proper,complete,1,critical,inconv,problematic,priority,priority
51,usual,proper,complete,1,critical,inconv,problematic,priority,priority
52,usual,proper,complete,1,critical,inconv,nonprob,not_recom,not_recom
53,usual,very_crit,foster,2,convenient,convenient,nonprob,recommended,very_recom
54,usual,proper,complete,2,convenient,convenient,nonprob,recommended,priority
55,usual,proper,complete,2,convenient,convenient,nonprob,not_recom,priority
56,usual,proper,foster,2,convenient,convenient,slightly_prob,recommended,very_recom
57,usual,very_crit,foster,2,convenient,convenient,slightly_prob,priority,priority
58,usual,very_crit,complete,2,convenient,convenient,slightly_prob,not_recom,priority
59,usual,proper,complete,2,less_conv,inconv,problematic,recommended,priority
60,usual,proper,complete,2,less_conv,convenient,problematic,priority,priority
61,usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
62,usual,proper,complete,2,convenient,inconv,nonprob,recommended,spec_prior
63,usual,proper,foster,2,less_conv,inconv,nonprob,priority,priority
64,usual,very_crit,complete,2,convenient,inconv,nonprob,not_recom,priority
65,usual,very_crit,complete,2,less_conv,inconv,slightly_prob,recommended,spec_prior
66,usual,proper,complete,2,less_conv,convenient,slightly_prob,recommended,priority
67,usual,proper,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom
68,usual,very_crit,complete,2,convenient,convenient,problematic,recommended,priority
69,usual,proper,complete,2,convenient,inconv,problematic,priority,priority
70,usual,very_crit,complete,2,convenient,inconv,nonprob,not_recom,priority
71,usual,proper,complete,2,less_conv,inconv,nonprob,recommended,very_recom
72,usual,proper,complete,2,less_conv,convenient,nonprob,priority,priority
73,usual,proper,complete,2,convenient,inconv,nonprob,not_recom,not_recom
74,usual,proper,complete,2,less_conv,convenient,slightly_prob,recommended,spec_prior
75,usual,proper,foster,2,less_conv,convenient,slightly_prob,priority,priority
76,usual,very_crit,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
77,usual,proper,complete,2,less_conv,convenient,problematic,recommended,priority
78,usual,very_crit,complete,2,less_conv,convenient,problematic,priority,priority
