,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,great_pret,critical,completed,2,convenient,inconv,nonprob,priority,priority
1,great_pret,critical,completed,2,convenient,convenient,nonprob,not_recom,not_recom
2,great_pret,critical,completed,2,convenient,inconv,problematic,recommended,spec_prior
3,great_pret,critical,complete,1,convenient,inconv,problematic,priority,priority
4,great_pret,critical,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
5,great_pret,critical,completed,2,convenient,inconv,slightly_prob,recommended,priority
6,usual,critical,completed,1,convenient,inconv,slightly_prob,priority,priority
7,great_pret,critical,completed,2,convenient,inconv,slightly_prob,not_recom,not_recom
8,great_pret,critical,completed,2,convenient,convenient,nonprob,recommended,very_recom
9,great_pret,critical,completed,2,convenient,convenient,nonprob,priority,priority
10,great_pret,critical,completed,2,convenient,convenient,nonprob,not_recom,not_recom
11,usual,critical,completed,2,convenient,convenient,problematic,recommended,very_recom
12,great_pret,critical,complete,2,convenient,convenient,problematic,priority,priority
13,great_pret,critical,completed,2,convenient,convenient,problematic,not_recom,not_recom
14,great_pret,proper,completed,2,convenient,convenient,slightly_prob,recommended,priority
15,great_pret,critical,completed,2,convenient,convenient,slightly_prob,priority,priority
16,great_pret,critical,completed,2,convenient,convenient,problematic,not_recom,not_recom
17,great_pret,critical,completed,2,less_conv,inconv,nonprob,recommended,very_recom
18,great_pret,critical,completed,2,less_conv,inconv,nonprob,priority,priority
19,great_pret,critical,completed,2,less_conv,convenient,nonprob,not_recom,not_recom
20,great_pret,critical,completed,2,less_conv,convenient,slightly_prob,recommended,very_recom
21,great_pret,critical,completed,2,less_conv,inconv,slightly_prob,priority,priority
22,usual,critical,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
23,usual,critical,completed,2,less_conv,inconv,slightly_prob,recommended,priority
24,great_pret,critical,completed,2,less_conv,inconv,slightly_prob,priority,priority
25,great_pret,critical,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
26,great_pret,proper,completed,2,less_conv,convenient,nonprob,recommended,very_recom
27,great_pret,critical,completed,2,less_conv,convenient,nonprob,priority,priority
28,great_pret,critical,completed,2,less_conv,convenient,nonprob,not_recom,not_recom
29,great_pret,critical,completed,2,less_conv,convenient,problematic,recommended,very_recom
30,usual,critical,completed,2,less_conv,convenient,problematic,priority,priority
31,great_pret,critical,completed,2,less_conv,inconv,problematic,not_recom,not_recom
32,great_pret,critical,completed,2,less_conv,convenient,slightly_prob,recommended,priority
33,great_pret,proper,completed,2,less_conv,convenient,slightly_prob,priority,priority
34,great_pret,critical,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
35,great_pret,critical,completed,1,critical,inconv,nonprob,recommended,very_recom
36,great_pret,proper,completed,2,critical,convenient,nonprob,priority,priority
37,great_pret,critical,complete,2,critical,inconv,nonprob,not_recom,not_recom
38,great_pret,critical,completed,2,critical,inconv,problematic,recommended,very_recom
39,great_pret,critical,completed,2,critical,inconv,slightly_prob,priority,priority
40,great_pret,critical,completed,2,critical,inconv,problematic,not_recom,not_recom
41,great_pret,critical,completed,2,critical,inconv,slightly_prob,recommended,priority
42,great_pret,critical,completed,2,critical,inconv,slightly_prob,priority,priority
